 0.7618432  0.2534516 -0.3903155  0.0177785  0.1859365  0.0863824  0.0072155  1.4517146  0.6366630 -0.6536945  2.3771727
 0.9377551  0.5063719 -0.0357669  0.3300778 -0.0319208 -0.1644753  0.2131101  1.7251732  0.5988102 -0.3081342 25.3043919
 1.1756947  0.5343952 -0.1911501  0.2153994 -0.0586844  0.0980375  0.2520945  1.9087958  0.4779274 -0.1789788 18.9765816
 1.1703166  0.5116653 -0.1845353  0.2181669 -0.0477531  0.0691712  0.2524458  1.9481307  0.4945571 -0.1428924  0.3608155
 1.2483265  0.5529412 -0.1036075  0.0935791 -0.0370453 -0.0561308  0.3537140  1.9166373  0.5966085 -0.1272243  3.1651826
 1.2638539  0.5366923 -0.0894078  0.0860232 -0.0468579 -0.0464489  0.3505013  1.9059132  0.6012169 -0.1234769  0.0647399
 1.2579176  0.5325645 -0.0774061  0.1025515 -0.0033310 -0.0061120  0.3658091  1.9330149  0.6092836 -0.1387958  0.7525510
 1.2862959  0.5111809 -0.0823614  0.0661415  0.0197806  0.0218466  0.3563963  1.9151727  0.6016784 -0.1254303  0.4039364
 1.2883257  0.6649486 -0.1705825  0.0250813 -0.0243328 -0.0481901  0.2448016  2.0437551  0.5738147 -0.2601860  6.7142863
 1.4994506  0.7237906 -0.0537832 -0.2092454  0.0617344  0.1962658  0.1499046  2.0792544  0.4742053 -0.4274593 13.1579466
 1.6656293  0.5671216 -0.2028860 -0.3129637  0.2082461  0.2697451  0.3284820  2.2589979  0.4143556 -0.5633082  9.0110931
 1.6600088  0.5735713 -0.1915405 -0.2878781  0.2125389  0.2695948  0.3717775  2.2810555  0.3846900 -0.5401095  0.7768345
 1.7520919  0.7029711 -0.0863045 -0.2244492  0.1561810  0.3947451  0.2667049  2.1586492  0.4650138 -0.5331803  3.9725626
 1.7799248  0.8187614 -0.1948896 -0.1290890  0.1952401  0.3495888  0.1663786  2.1599314  0.3957317 -0.5864173  3.2223072
 2.0012932  0.8457297 -0.1090785 -0.3322642  0.1913070  0.2858799  0.1646976  2.3145587  0.4006138 -0.6484210 13.8913126
 2.0437880  0.8529908 -0.0850759 -0.3559359  0.0797165  0.3328271  0.0745010  2.3423522  0.4826500 -0.6503405  2.5502169
 2.1151855  0.8520966 -0.1196845 -0.2735617  0.0949616  0.2915761  0.2060504  2.3801234  0.3892901 -0.6866405  4.1663585
 2.1427872  0.8338681 -0.1535313 -0.2819527  0.1303405  0.3043257  0.2393255  2.3696926  0.4168919 -0.7126461  0.2807158
 2.2784727  0.8699505 -0.0709834 -0.1501205 -0.0504124  0.1652077  0.3167585  2.4133222  0.3117023 -0.8743035  6.9355798
 2.2853298  0.8673801 -0.0676899 -0.1463802 -0.0476695  0.1618731  0.3104956  2.4069664  0.3111528 -0.8766046  0.0214479
 2.4491665  1.0874921 -0.2628503 -0.0748541 -0.1012868  0.0265428  0.1107909  2.6021268  0.0727799 -0.9162706 15.0949860
 2.4327059  1.1318609 -0.2736335 -0.0132679 -0.0589521  0.1139209  0.0416644  2.6841013  0.1211962 -0.9809249  2.5179615
 2.6758916  1.3100743 -0.1236247  0.0576288 -0.1444018  0.3333711 -0.1253949  2.9078143 -0.0452810 -1.1350273 18.9298191
 2.6761179  1.3126614 -0.1260056  0.0553952 -0.1442701  0.3329805 -0.1275578  2.9065273 -0.0431917 -1.1364533  0.0014237
 2.7549655  1.3962951 -0.2222955  0.1490640 -0.0432350  0.4314218 -0.0910632  2.8140159 -0.0205719 -1.1214585  2.4882319
 2.8545556  1.4715590 -0.2146557  0.2254247 -0.0000358  0.4085841 -0.1448212  2.7033765 -0.0148599 -1.0199406  2.4912107
 2.8425031  1.4407570 -0.2044767  0.1962929  0.0218561  0.4615594 -0.1524949  2.7498019 -0.0734921 -0.9674772  0.7077024
 2.8533554  1.4713379 -0.1962823  0.1580802 -0.0078181  0.4490567 -0.2054721  2.7410302 -0.1181363 -0.9503856  0.5710343
 2.9424655  1.3621396 -0.1182234  0.1987505  0.0402350  0.5250173 -0.1979094  2.7876129 -0.2077826 -0.9028304  3.1486731
 2.9905968  1.4207960 -0.2172604  0.2766143  0.0707573  0.5686430 -0.2854607  2.7985926 -0.1131865 -0.9960150  2.2302055
 3.0327184  1.4872131 -0.3074417  0.2541554  0.1096455  0.4895612 -0.2606653  2.7621779 -0.0605195 -0.9316087  1.7518816
 3.0267088  1.4877098 -0.2981238  0.2450390  0.1189719  0.4882114 -0.2703911  2.7687120 -0.0681218 -0.9206204  0.0268254
 3.1017754  1.5884947 -0.3768608  0.2332345 -0.0160599  0.5564103 -0.3754111  2.7427819 -0.1195128 -0.7865769  3.7020917
 3.1698270  1.6250578 -0.3310347  0.2704458  0.0350413  0.5386654 -0.4322464  2.6780250 -0.0746274 -0.8278211  1.0875407
 3.2042539  1.6621337 -0.2342650  0.2599110  0.1346839  0.5774953 -0.5148470  2.7102721 -0.0581809 -0.8462598  2.7969971
 3.2184460  1.6634334 -0.2317480  0.2610788  0.1268446  0.5741943 -0.5196438  2.6954279 -0.0487226 -0.8559820  0.0513108
 3.3561039  1.6988585 -0.2608184  0.3985313  0.2236954  0.6844290 -0.5658817  2.7100585 -0.0821338 -0.9192017  5.1310825
 3.3395054  1.7510182 -0.2900760  0.4934577  0.2497688  0.5994866 -0.4387939  2.8163755 -0.1127548 -0.7813704  3.9975421
 3.4121087  1.6597211 -0.3072524  0.5068250  0.2203903  0.5513791 -0.3348866  2.8658490 -0.0574302 -0.7600608  2.6614020
 3.5171587  1.7155774 -0.2465466  0.6120698  0.1921074  0.5241180 -0.2275656  2.8149884 -0.0871648 -0.7413070  3.5307155
 3.5370145  1.6838914 -0.2798132  0.5800198  0.1596435  0.5730218 -0.1869128  2.8458219 -0.1116301 -0.7970507  0.9191848
 3.5610919  1.6806750 -0.2086484  0.5057914  0.2137392  0.5697497 -0.2151213  2.8570225 -0.1458156 -0.7224331  1.6595417
 3.7742612  1.8957630  0.0307638  0.5792669  0.3114770  0.4697219 -0.0339510  2.9103363  0.0732956 -0.8115367 12.8533144
 3.7943983  1.8687901  0.0481333  0.5896257  0.3253438  0.4736602 -0.0699125  2.9143975  0.0329763 -0.7690508  0.4007223
 3.7908542  1.9151025  0.0705880  0.5926767  0.3430739  0.4926594 -0.0825150  2.9034221 -0.0113722 -0.7385243  0.4855377
 3.9958217  2.1875184  0.1880976  0.4162182  0.5214254  0.6031270 -0.0730025  3.2078869  0.0259299 -0.7433988 19.2378559
 4.0373602  2.2888854  0.1493110  0.3573293  0.6557695  0.7765509 -0.0246554  3.4028611 -0.1491453 -0.7187556  7.6862588
 4.0257564  2.2924998  0.1554902  0.3642167  0.6708764  0.7729580 -0.0211822  3.4182260 -0.1341768 -0.7173417  0.0509391
 4.1518703  2.4463880  0.1209255  0.4442979  0.7101939  0.8816093  0.1110928  3.4473283 -0.1006981 -0.8656707  6.2070212
 4.1715775  2.4438472  0.1270173  0.4503097  0.7148455  0.9028553  0.1227051  3.4368136 -0.1336210 -0.8813121  0.2259286
 4.1905985  2.4760106  0.0944803  0.4657071  0.6704413  0.9488533  0.0956236  3.4213355 -0.1809161 -0.8432573  0.7206486
 4.2045832  2.6340659  0.2046000  0.6486120  0.5514544  1.1067286  0.2125587  3.5995967 -0.0437749 -0.6897856  7.7290263
 4.1903224  2.6689155  0.1916445  0.6746500  0.5790815  1.0810018  0.1806373  3.6360559 -0.0674729 -0.6876740  0.6137869
 4.1929817  2.6669679  0.1893867  0.6770350  0.5803047  1.0805359  0.1808090  3.6343908 -0.0655151 -0.6891212  0.0020186
 4.3228250  2.5398464  0.2281103  0.7273016  0.4948327  0.9683035  0.1217851  3.6807191  0.0233831 -0.6742602  3.4399536
 4.3325720  2.5186901  0.2483565  0.7168384  0.5151436  0.9906634  0.0861310  3.6972394  0.0594969 -0.6946381  0.2864685
 4.4560328  2.6793346  0.4223767  0.7705308  0.4641241  1.0462496  0.1164266  3.7268424  0.2046445 -0.7106597  6.2870040
 4.4582715  2.6775148  0.4241462  0.7747574  0.4645227  1.0470363  0.1114163  3.7264578  0.2019483 -0.7114820  0.0063096
 4.5948324  2.6724734  0.2690836  0.7994934  0.5432268  1.1516980  0.2483098  3.8582125  0.1241503 -0.5745312  7.0631814
 4.6094971  2.6974530  0.3023399  0.8263723  0.5808622  1.1930177  0.2900557  3.8604345  0.1180957 -0.6142358  0.5120106
 4.6307211  2.6504858  0.3128487  0.8743733  0.6534305  1.1701254  0.2502852  3.9238627  0.1777304 -0.5976128  1.0568411
 4.6990891  2.7648525  0.1842421  0.7415911  0.4855537  1.1129221  0.0712889  4.1017356  0.2326190 -0.7635607  6.9113894
 4.8804212  2.8250427  0.1543441  0.5318907  0.3728499  1.0656130  0.1387214  4.2251558  0.0236936 -0.6208051  9.5852194
 4.9086499  2.8145602  0.1504091  0.4941432  0.3757055  1.0878804  0.1542815  4.2031269  0.0359870 -0.6192909  0.3047711
 4.9289126  2.7399988  0.2412802  0.5421305  0.3102178  1.0797026  0.1939795  4.2966828  0.0876668 -0.5927197  1.7593397
 4.9605527  2.8564534  0.2903995  0.4872592  0.3277487  1.0249827  0.2065710  4.3521199  0.0214747 -0.5805345  3.4073007
 4.9593110  2.9325986  0.3190044  0.5319234  0.3485296  1.0158453  0.2568950  4.3934789  0.1038298 -0.6302879  1.4186407
 4.9916973  3.0351093  0.3418410  0.6365792  0.3499151  1.0131925  0.2443183  4.4908671  0.2139896 -0.7095994  3.1284294
 5.0817986  3.1429923  0.2581144  0.4763373  0.3044794  1.1797976  0.1929737  4.6599555  0.1935194 -0.7257571  6.5976467
 5.0840230  3.1611729  0.2375543  0.4917667  0.3002968  1.1984349  0.2065360  4.6533136  0.2004646 -0.7181288  0.0859007
 5.0946188  3.1550004  0.2325527  0.4725612  0.3126130  1.1754227  0.2063665  4.6538410  0.2213503 -0.7226083  0.2379915
 5.1983685  3.1886103  0.2585389  0.5503345  0.2440737  1.1265719  0.1244650  4.6238289  0.1898173 -0.7256405  2.1922390
 5.2612662  3.2523696  0.3814180  0.5411499  0.2073146  1.0223165  0.2332492  4.7101827  0.1776627 -0.8308394  3.6134365
 5.3080869  3.2854946  0.3230097  0.5305890  0.2625861  0.9675361  0.1907759  4.6735921  0.1291133 -0.8192923  0.8030674
 5.3994522  3.2571802  0.3038351  0.4850325  0.2071519  0.8680321  0.1501436  4.7218299  0.0551730 -0.7901304  2.8655102
 5.4796033  3.3010848  0.2562134  0.4319581  0.1891491  0.8166736  0.1631903  4.6727920  0.1293060 -0.8400335  1.2978033
 5.4733744  3.2907622  0.2362443  0.4160617  0.1652518  0.8309547  0.1769379  4.6928592  0.1030671 -0.8427393  0.1386768
 5.4796681  3.2649853  0.2395484  0.4165013  0.1439335  0.8533088  0.1718597  4.7276731  0.0669904 -0.8764055  0.3653821
 5.5458975  3.1832948  0.2378585  0.4409952  0.1897933  0.9008104  0.1265490  4.8037138  0.1211554 -0.9321274  1.7206178
 5.5452075  3.1891551  0.2375689  0.4372033  0.1871272  0.9070259  0.1235227  4.8030171  0.1157462 -0.9370316  0.0085269
 5.5855751  3.1627030  0.2232860  0.4347408  0.1263008  0.9276858  0.0556637  4.8395305  0.1505749 -0.9751340  0.9241239
 5.6569304  3.2541547  0.1880231  0.5313268  0.1581576  0.8867901 -0.0059589  4.8527040  0.0510118 -1.0031494  2.1358914
 5.6501613  3.2533932  0.2004028  0.5174140  0.1449625  0.8749917 -0.0177644  4.8665271  0.0446864 -1.0073221  0.0546793
 5.6527739  3.2496192  0.2030183  0.5152497  0.1482746  0.8729648 -0.0196843  4.8640966  0.0424337 -1.0044405  0.0034647
 5.7035971  3.3021848  0.2497659  0.5300654  0.0860265  0.8286999 -0.0625630  4.8445597  0.0355544 -1.0471413  0.9191746
 5.8576322  3.3502288  0.2678622  0.6908219  0.0948512  0.9187638  0.1324196  5.0278277  0.1790311 -0.9142947  7.6241074
 5.9451752  3.3813481  0.3212878  0.7723459 -0.0225294  0.8588505  0.0787520  5.1440587  0.1430952 -0.9917734  3.0694189
 6.0117483  3.4711299  0.2153675  0.8341137 -0.0577816  0.9011299  0.1959796  5.2540178  0.0110813 -0.9145991  3.9813159
 6.0185199  3.5363417  0.2513066  0.8449106 -0.0123045  0.8456380  0.1957553  5.2880697 -0.0226188 -0.9684340  0.8768601
 6.0570989  3.5993414  0.2147946  0.8815007 -0.0199249  0.8043840  0.1483581  5.3107419 -0.0278600 -1.0346512  0.9064636
 6.0888982  3.6119862  0.1913534  0.9084312 -0.0310274  0.7929242  0.1083217  5.3160191 -0.0366529 -1.0673858  0.3706181
 6.0976472  3.5920458  0.2062716  0.8864334 -0.0122903  0.7754667  0.0886344  5.3187389 -0.0227658 -1.0741200  0.1248711
 6.0989866  3.5948112  0.2045697  0.8756542 -0.0041727  0.7674327  0.0834491  5.3141012 -0.0187160 -1.0727501  0.0248494
 6.1683679  3.6110253  0.2481540  0.8639672  0.0439711  0.8036426  0.0283739  5.3166003 -0.0912858 -1.1472996  1.1432639
 6.1725626  3.6082189  0.2549470  0.8633298  0.0484967  0.7960495  0.0305864  5.3085623 -0.0882042 -1.1393756  0.0142680
 6.1726117  3.6310174  0.2290908  0.8989391  0.0646942  0.8067888  0.0044739  5.3465891 -0.0926155 -1.1119618  0.6101532
 6.1982384  3.7148588  0.2331410  0.8770967  0.0812927  0.8268868  0.0860491  5.3830562 -0.1093406 -1.1782533  1.4910812
 6.1976094  3.7188618  0.2320555  0.8774040  0.0767481  0.8312858  0.0894367  5.3824759 -0.1074887 -1.1798028  0.0043022
 6.2188053  3.7185616  0.2444025  0.7819300  0.0515263  0.7759974  0.1800124  5.4569345 -0.0113700 -1.1572671  2.1445878
 6.2184529  3.7203391  0.2447927  0.7827470  0.0515322  0.7777597  0.1784396  5.4577560 -0.0125513 -1.1590836  0.0008805
 6.2194338  3.7171910  0.2423445  0.7834205  0.0556857  0.7749871  0.1762365  5.4602757 -0.0084845 -1.1620667  0.0061531
 6.2627773  3.7246478  0.1876415  0.7730042  0.1217223  0.7055847  0.2380048  5.4435725  0.0255784 -1.1157978  0.9819497
 6.3735366  3.8021226  0.1891164  0.6403370  0.2517655  0.8268753  0.2848453  5.5071259  0.0210920 -1.1130725  4.1624222
 6.3656087  3.8405039  0.1982495  0.6215538  0.2495743  0.8179877  0.3256317  5.5114961  0.0513595 -1.0864649  0.4083439
 6.4338045  3.8614950  0.2819132  0.5804239  0.3488579  0.7655224  0.4258537  5.5609531 -0.0328217 -1.0243199  2.5553310
 6.4369335  3.8988950  0.3365349  0.6333199  0.3540755  0.7237131  0.4678461  5.6169834  0.0003239 -1.0610789  0.6658517
 6.4509006  3.9120371  0.3439834  0.6238621  0.3673009  0.7435214  0.4839241  5.6048880  0.0002658 -1.0834945  0.1104221
 6.5938292  4.0700684  0.3924213  0.5513259  0.3976858  0.8511767  0.5519984  5.7119780 -0.0822324 -0.9604488  5.6740990
 6.6967735  4.0640984  0.4253090  0.4798506  0.4771901  0.7579968  0.6377964  5.8216782 -0.0079979 -1.0345696  2.7150609
 6.7028255  4.0623922  0.4290035  0.4788870  0.4732105  0.7490497  0.6273587  5.8109326  0.0015295 -1.0262014  0.0291178
 6.7071753  4.0849223  0.4586533  0.4468098  0.5011474  0.7732424  0.6189762  5.8145933  0.0144325 -1.0298826  0.2815233
 6.7307901  4.0363722  0.4065723  0.4221761  0.4909066  0.7978299  0.6587312  5.8472214  0.0035753 -1.0285162  0.5834042
 6.7570786  4.0854468  0.4104902  0.3873256  0.4094742  0.7667337  0.5710436  5.8949151  0.0011103 -0.9805118  1.6508951
 6.7654781  4.0851169  0.4068280  0.3881168  0.4109680  0.7632840  0.5678392  5.8879347 -0.0033177 -0.9864359  0.0222661
 6.8041005  4.1070104  0.4348710  0.4018588  0.4280218  0.7422828  0.5922164  5.8481469  0.0169393 -0.9536371  0.4171948
 6.8088384  4.1206355  0.4353405  0.4161895  0.4179084  0.7387386  0.5910030  5.8450351  0.0148854 -0.9619315  0.0447133
 6.7955189  4.1019225  0.4106157  0.3811858  0.4504389  0.7460145  0.5637556  5.8905559  0.0207476 -0.9183819  0.4523606
 6.7950397  4.1194601  0.4434302  0.4005789  0.4137994  0.7455239  0.5549747  5.9231615  0.0308183 -0.9530057  0.2888529
 6.8023524  4.1161594  0.4381880  0.3963043  0.4046796  0.7555307  0.5483225  5.9144063  0.0251342 -0.9570491  0.0206243
 6.8042746  4.1171618  0.4353986  0.3947148  0.4022439  0.7536381  0.5487418  5.9122505  0.0260205 -0.9596829  0.0022446
 6.8040042  4.1186728  0.4344286  0.3921314  0.4009744  0.7547722  0.5509205  5.9126449  0.0281714 -0.9621274  0.0017036
 6.8603492  4.2139783  0.4601781  0.4148015  0.4190518  0.7725353  0.4926021  6.0039864 -0.0230394 -1.0494289  1.8190676
 6.8874521  4.2394109  0.4698569  0.3841674  0.4426839  0.7309845  0.5051242  5.9803510  0.0074457 -1.0029968  0.5393801
 6.8860126  4.2414212  0.4717671  0.3818530  0.4361302  0.7347891  0.4996755  5.9824576  0.0012021 -1.0052700  0.0094765
 6.9324799  4.2753205  0.4942818  0.3768690  0.4686842  0.7784044  0.5620384  6.0437131 -0.0314042 -1.0588200  1.2130010
 6.9578962  4.3225179  0.4211922  0.3755895  0.4841578  0.8427835  0.5310754  6.0593629  0.0051102 -1.0035350  1.0935035
 7.0514393  4.3974252  0.4452263  0.3313128  0.5486563  0.7633888  0.5407465  6.1022615 -0.0187993 -0.8916193  2.5746384
 7.1150732  4.4115562  0.5207688  0.3013510  0.5871996  0.8162996  0.5841245  6.1519766 -0.0767008 -0.9337093  1.2777083
 7.1680288  4.4135194  0.5727240  0.2473595  0.6357789  0.8086349  0.5299793  6.1433258 -0.1210254 -0.9230224  0.6851164
 7.1715064  4.4166255  0.5670319  0.2357488  0.6197937  0.8164223  0.5478526  6.1391511 -0.1048474 -0.9286259  0.0644640
 7.1699791  4.4255199  0.5690663  0.2298949  0.6181182  0.8133020  0.5502622  6.1451864 -0.1145374 -0.9363509  0.0191490
 7.1705976  4.4268265  0.5701392  0.2279962  0.6160481  0.8144057  0.5520326  6.1448078 -0.1143562 -0.9392502  0.0017145
 7.1725030  4.4305801  0.5724575  0.2312821  0.6137525  0.8036245  0.5566730  6.1478510 -0.1272297 -0.9395111  0.0407298
 7.1743345  4.4281440  0.5662313  0.2406487  0.6215997  0.8101953  0.5659565  6.1519618 -0.1265956 -0.9424164  0.0253056
 7.1746345  4.4288988  0.5660258  0.2412897  0.6219932  0.8096120  0.5660658  6.1510744 -0.1260948 -0.9417117  0.0001610
 7.1738515  4.4386005  0.5863295  0.2381471  0.6108424  0.8257877  0.5467281  6.1564560 -0.1427447 -0.9426066  0.0849280
 7.1960464  4.4543962  0.5880525  0.2533030  0.6176919  0.8046017  0.5193900  6.1653304 -0.1369405 -0.9605467  0.3202216
 7.1979661  4.4510574  0.5846345  0.2553710  0.6205273  0.8057278  0.5182430  6.1651263 -0.1402550 -0.9612389  0.0033388
 7.2555113  4.4800258  0.5083014  0.3053534  0.6555536  0.8695675  0.5475043  6.2237926 -0.0982071 -0.9069399  1.7048215
 7.2717705  4.4882026  0.5298737  0.3052587  0.6325361  0.8542156  0.5501623  6.2032914 -0.0822857 -0.9060423  0.1232093
 7.2694235  4.5049586  0.5087313  0.3419854  0.6138192  0.8373569  0.5772797  6.2301726 -0.0713610 -0.8812271  0.3536375
 7.3740692  4.5557179  0.5534249  0.2457969  0.5374873  0.8336533  0.5332147  6.2819495 -0.1607708 -0.8793705  2.2546349
 7.3977942  4.5366902  0.5781333  0.2584847  0.5442663  0.8252906  0.5323339  6.2859459 -0.1397997 -0.9070948  0.1703532
 7.4634604  4.6130743  0.5141020  0.2721210  0.5048506  0.8735067  0.5938165  6.2978110 -0.1672679 -0.9113277  1.1914994
 7.4746842  4.6247468  0.5061915  0.2721036  0.5176749  0.8613554  0.6101144  6.2991395 -0.1769374 -0.9263262  0.0599204
 7.5036650  4.6544046  0.5363222  0.3015846  0.4728568  0.8521822  0.5866850  6.3193140 -0.1945817 -0.9543998  0.4813400
 7.5308366  4.6820350  0.5585282  0.2860409  0.4474112  0.8239281  0.6127250  6.2966337 -0.1692523 -0.9634662  0.2079559
 7.5840364  4.6682396  0.5388954  0.3075401  0.4925551  0.8099620  0.6049518  6.3169775 -0.1963827 -0.9654660  0.6784803
 7.5820870  4.6470981  0.5183092  0.2902990  0.4934875  0.7870197  0.6008196  6.3324609 -0.1856865 -0.9342594  0.2449432
 7.6523442  4.6920114  0.4958408  0.2531227  0.4441581  0.7570488  0.5239670  6.3976555 -0.2285978 -0.9506903  1.4592685
 7.6696992  4.6736722  0.4905574  0.2392608  0.4589731  0.7594090  0.5111744  6.4009137 -0.2352667 -0.9655739  0.1194102
 7.6959991  4.6879978  0.4531382  0.2223441  0.4834069  0.7300936  0.5477455  6.3812652 -0.1977858 -0.9357507  0.3263122
 7.7816653  4.6771898  0.4389935  0.2155739  0.5410717  0.8168239  0.5878257  6.4706059 -0.1795846 -0.8606140  2.1037955
 7.8006005  4.6527395  0.4383245  0.2332103  0.5038637  0.7850615  0.6166698  6.4870439 -0.1953663 -0.8583974  0.2907363
 7.8154593  4.6639862  0.4365073  0.2106872  0.5026165  0.8163845  0.5928366  6.4831057 -0.1666725 -0.8590900  0.2620407
 7.8712602  4.6918573  0.4332495  0.2046044  0.5549445  0.8224863  0.5760064  6.5311217 -0.1467199 -0.9062445  0.7802883
 7.8712173  4.6941042  0.4345261  0.2043350  0.5532558  0.8232448  0.5739302  6.5297050 -0.1465104 -0.9054309  0.0016805
 7.8776698  4.6845298  0.4480044  0.1896224  0.5468372  0.8251848  0.5364165  6.5647259 -0.0918781 -0.8618913  0.6208023
 7.9113197  4.7049098  0.4658805  0.1961936  0.5316302  0.8293797  0.5632950  6.5614991 -0.1180122 -0.8843524  0.2682817
 7.9387207  4.6636887  0.4840326  0.2308934  0.5212370  0.8770090  0.5189871  6.5578766 -0.1070105 -0.8369279  0.4729688
 7.9416914  4.6593308  0.4829880  0.2348186  0.5266993  0.8766113  0.5142789  6.5561509 -0.1038974 -0.8358609  0.0063826
 7.9638281  4.6401834  0.4782158  0.2351093  0.5188727  0.8684570  0.5202389  6.5443072 -0.1138791 -0.8342677  0.1129171
 8.0222692  4.6369691  0.4530271  0.2607007  0.5130593  0.8805872  0.5074511  6.6062107 -0.1694392 -0.8101214  1.0743873
 8.0514688  4.6579652  0.4853107  0.2937782  0.4973087  0.8534552  0.5082209  6.6100550 -0.1821916 -0.8033476  0.3453989
 8.0526266  4.6546493  0.4880460  0.2926913  0.5004358  0.8536210  0.5120457  6.6091838 -0.1803242 -0.8022671  0.0034228
 8.0498257  4.6616240  0.4958920  0.2829871  0.5058566  0.8505583  0.5061617  6.6162820 -0.1740103 -0.8072980  0.0247626
 8.0484934  4.6684799  0.5038121  0.2775680  0.5076734  0.8552074  0.5130969  6.6153502 -0.1685565 -0.8034748  0.0222128
 8.0542183  4.6651893  0.4996805  0.2740230  0.5046889  0.8644521  0.5166470  6.6059332 -0.1648227 -0.7994691  0.0216796
 8.0732203  4.6726007  0.5122851  0.2480248  0.5195614  0.8779377  0.5096087  6.5914979 -0.1694917 -0.7865582  0.1589388
 8.0880690  4.6612549  0.5272727  0.2145389  0.5335985  0.8870853  0.4834581  6.6068869 -0.1778277 -0.7848824  0.2449441
 8.1079512  4.6662750  0.5270086  0.1889191  0.5429778  0.8900056  0.4752453  6.6108503 -0.1633976 -0.8109472  0.1490715
 8.1735716  4.6601048  0.4944098  0.2175355  0.5043392  0.8459530  0.4458348  6.6375980 -0.1684768 -0.7985409  0.8634279
 8.1742535  4.6602941  0.4951004  0.2172475  0.5049183  0.8456261  0.4455423  6.6371894 -0.1691417 -0.7989803  0.0001467
 8.1733484  4.6633539  0.5001578  0.2202786  0.5018797  0.8394111  0.4456998  6.6409001 -0.1730622 -0.8004498  0.0084711
 8.1745548  4.6634922  0.4961877  0.2212847  0.4983118  0.8416361  0.4446624  6.6402974 -0.1702393 -0.8038737  0.0031714
 8.1765575  4.6567183  0.5176694  0.2138719  0.4867753  0.8606748  0.4374877  6.6545949 -0.1575960 -0.8149221  0.1132599
 8.2254553  4.6818438  0.5565582  0.2185838  0.5255132  0.8971465  0.4489529  6.6763377 -0.1347486 -0.8493388  0.4888255
 8.2203369  4.6887803  0.5584613  0.2162965  0.5211823  0.8905542  0.4412407  6.6850533 -0.1326461 -0.8514090  0.0199551
 8.2204895  4.6894045  0.5551000  0.2152850  0.5232913  0.8894879  0.4430339  6.6818466 -0.1272723 -0.8462175  0.0082421
 8.2449350  4.6670017  0.5500188  0.1960161  0.5191092  0.8862377  0.4317091  6.6795359 -0.1407974 -0.8579550  0.1209292
 8.2572536  4.7011647  0.5829540  0.1916119  0.5114347  0.8629517  0.4720708  6.7003393 -0.1545537 -0.8385705  0.3776551
 8.2580128  4.7020564  0.5858490  0.1929520  0.5094933  0.8600789  0.4723033  6.7019219 -0.1540547 -0.8421314  0.0026964
 8.2575550  4.7037978  0.5661137  0.1766204  0.5010106  0.8707323  0.4889201  6.7117019 -0.1526419 -0.8466065  0.0878391
 8.2787352  4.7091436  0.5841197  0.1532217  0.4897417  0.8922991  0.5121984  6.7032351 -0.1740796 -0.8563116  0.1103061
 8.3050451  4.6715031  0.6028160  0.1650463  0.5068344  0.9422203  0.4672189  6.7459612 -0.1361862 -0.8428355  0.5499247
